,Country_N,Country,Team_Matches_Played,Matches_Won,Points,Rating,Matches_Lost,Matches_Tied,Win_outcome,Matches_With_No_Result,Win/Loss_Ratio,Avg_Runs_Per_Wicket_Batting,Avg_Runs_Per_Six_Balls_Batting,Number_Of_Team_Innings_Batting,Highest_Team_Score_Batting,Lowest_Completed_Score_Batting,Avg_Runs_Per_Wicket_Bowling,Avg_Runs_Per_Six_Balls_Bowling,Number_Of_Team_Innings_Bowling,Highest_Team_Score_Bowling,Lowest_Completed_Score_Bowling,Pos,Matches,Partners,Partnership_Career_Span,Partnership_Career_Start,Partnership_Career_End,Number_Of_Partnerships,Unbroken_Partnerships,Total_Partnership_Runs,Highest_Partnership,Avg_Partnership_Per_Dismissal,Century_Partnerships,Fifty_Runs_And_Over_Partnerships,Margin,Target,Opposition,Ground,Match_Date,Scorecard
6849,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, LRPL Taylor",2006-2014,2006,2014,22,0,559,78,25.4,0,4,119 runs,244,v West Indies,Mount Maunganui,03-Jan-18,T20I # 638
6850,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, LRPL Taylor",2006-2014,2006,2014,22,0,559,78,25.4,0,4,95 runs,197,v Pakistan,Wellington,22-Jan-16,T20I # 483
6851,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, LRPL Taylor",2006-2014,2006,2014,22,0,559,78,25.4,0,4,83 runs,199,v Ireland,Nottingham,11-Jun-09,T20I # 102
6852,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, LRPL Taylor",2006-2014,2006,2014,22,0,559,78,25.4,0,4,81 runs,190,v West Indies,Auckland,11-Jan-14,T20I # 352
6853,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, LRPL Taylor",2006-2014,2006,2014,22,0,559,78,25.4,0,4,80 runs,199,v Zimbabwe,Harare,09-Aug-15,T20I # 450
6854,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, LRPL Taylor",2006-2014,2006,2014,22,0,559,78,25.4,0,4,75 runs,146,v Bangladesh,Kolkata,26-Mar-16,T20I # 550
6855,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, LRPL Taylor",2006-2014,2006,2014,22,0,559,78,25.4,0,4,59 runs,192,v Bangladesh,Pallekele,21-Sep-12,T20I # 267
6856,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, LRPL Taylor",2006-2014,2006,2014,22,0,559,78,25.4,0,4,55 runs,193,v England,Hamilton,12-Feb-13,T20I # 302
6857,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, JD Ryder",2008-2014,2008,2014,17,0,550,130,32.35,1,3,119 runs,244,v West Indies,Mount Maunganui,03-Jan-18,T20I # 638
6858,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, JD Ryder",2008-2014,2008,2014,17,0,550,130,32.35,1,3,95 runs,197,v Pakistan,Wellington,22-Jan-16,T20I # 483
6859,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, JD Ryder",2008-2014,2008,2014,17,0,550,130,32.35,1,3,83 runs,199,v Ireland,Nottingham,11-Jun-09,T20I # 102
6860,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, JD Ryder",2008-2014,2008,2014,17,0,550,130,32.35,1,3,81 runs,190,v West Indies,Auckland,11-Jan-14,T20I # 352
6861,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, JD Ryder",2008-2014,2008,2014,17,0,550,130,32.35,1,3,80 runs,199,v Zimbabwe,Harare,09-Aug-15,T20I # 450
6862,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, JD Ryder",2008-2014,2008,2014,17,0,550,130,32.35,1,3,75 runs,146,v Bangladesh,Kolkata,26-Mar-16,T20I # 550
6863,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, JD Ryder",2008-2014,2008,2014,17,0,550,130,32.35,1,3,59 runs,192,v Bangladesh,Pallekele,21-Sep-12,T20I # 267
6864,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, JD Ryder",2008-2014,2008,2014,17,0,550,130,32.35,1,3,55 runs,193,v England,Hamilton,12-Feb-13,T20I # 302
6865,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, KS Williamson",2015-2017,2015,2017,16,1,394,80,26.26,0,3,119 runs,244,v West Indies,Mount Maunganui,03-Jan-18,T20I # 638
6866,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, KS Williamson",2015-2017,2015,2017,16,1,394,80,26.26,0,3,95 runs,197,v Pakistan,Wellington,22-Jan-16,T20I # 483
6867,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, KS Williamson",2015-2017,2015,2017,16,1,394,80,26.26,0,3,83 runs,199,v Ireland,Nottingham,11-Jun-09,T20I # 102
6868,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, KS Williamson",2015-2017,2015,2017,16,1,394,80,26.26,0,3,81 runs,190,v West Indies,Auckland,11-Jan-14,T20I # 352
6869,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, KS Williamson",2015-2017,2015,2017,16,1,394,80,26.26,0,3,80 runs,199,v Zimbabwe,Harare,09-Aug-15,T20I # 450
6870,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, KS Williamson",2015-2017,2015,2017,16,1,394,80,26.26,0,3,75 runs,146,v Bangladesh,Kolkata,26-Mar-16,T20I # 550
6871,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, KS Williamson",2015-2017,2015,2017,16,1,394,80,26.26,0,3,59 runs,192,v Bangladesh,Pallekele,21-Sep-12,T20I # 267
6872,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, KS Williamson",2015-2017,2015,2017,16,1,394,80,26.26,0,3,55 runs,193,v England,Hamilton,12-Feb-13,T20I # 302
6873,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, RJ Nicol",2012-2012,2012,2012,12,0,385,76,32.08,0,3,119 runs,244,v West Indies,Mount Maunganui,03-Jan-18,T20I # 638
6874,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, RJ Nicol",2012-2012,2012,2012,12,0,385,76,32.08,0,3,95 runs,197,v Pakistan,Wellington,22-Jan-16,T20I # 483
6875,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, RJ Nicol",2012-2012,2012,2012,12,0,385,76,32.08,0,3,83 runs,199,v Ireland,Nottingham,11-Jun-09,T20I # 102
6876,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, RJ Nicol",2012-2012,2012,2012,12,0,385,76,32.08,0,3,81 runs,190,v West Indies,Auckland,11-Jan-14,T20I # 352
6877,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, RJ Nicol",2012-2012,2012,2012,12,0,385,76,32.08,0,3,80 runs,199,v Zimbabwe,Harare,09-Aug-15,T20I # 450
6878,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, RJ Nicol",2012-2012,2012,2012,12,0,385,76,32.08,0,3,75 runs,146,v Bangladesh,Kolkata,26-Mar-16,T20I # 550
6879,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, RJ Nicol",2012-2012,2012,2012,12,0,385,76,32.08,0,3,59 runs,192,v Bangladesh,Pallekele,21-Sep-12,T20I # 267
6880,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, RJ Nicol",2012-2012,2012,2012,12,0,385,76,32.08,0,3,55 runs,193,v England,Hamilton,12-Feb-13,T20I # 302
6881,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, KS Williamson",2012-2015,2012,2015,10,1,309,90,34.33,0,2,119 runs,244,v West Indies,Mount Maunganui,03-Jan-18,T20I # 638
6882,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, KS Williamson",2012-2015,2012,2015,10,1,309,90,34.33,0,2,95 runs,197,v Pakistan,Wellington,22-Jan-16,T20I # 483
6883,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, KS Williamson",2012-2015,2012,2015,10,1,309,90,34.33,0,2,83 runs,199,v Ireland,Nottingham,11-Jun-09,T20I # 102
6884,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, KS Williamson",2012-2015,2012,2015,10,1,309,90,34.33,0,2,81 runs,190,v West Indies,Auckland,11-Jan-14,T20I # 352
6885,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, KS Williamson",2012-2015,2012,2015,10,1,309,90,34.33,0,2,80 runs,199,v Zimbabwe,Harare,09-Aug-15,T20I # 450
6886,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, KS Williamson",2012-2015,2012,2015,10,1,309,90,34.33,0,2,75 runs,146,v Bangladesh,Kolkata,26-Mar-16,T20I # 550
6887,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, KS Williamson",2012-2015,2012,2015,10,1,309,90,34.33,0,2,59 runs,192,v Bangladesh,Pallekele,21-Sep-12,T20I # 267
6888,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, KS Williamson",2012-2015,2012,2015,10,1,309,90,34.33,0,2,55 runs,193,v England,Hamilton,12-Feb-13,T20I # 302
6889,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, JD Ryder",2009-2014,2009,2014,10,0,252,62,25.2,0,2,119 runs,244,v West Indies,Mount Maunganui,03-Jan-18,T20I # 638
6890,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, JD Ryder",2009-2014,2009,2014,10,0,252,62,25.2,0,2,95 runs,197,v Pakistan,Wellington,22-Jan-16,T20I # 483
6891,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, JD Ryder",2009-2014,2009,2014,10,0,252,62,25.2,0,2,83 runs,199,v Ireland,Nottingham,11-Jun-09,T20I # 102
6892,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, JD Ryder",2009-2014,2009,2014,10,0,252,62,25.2,0,2,81 runs,190,v West Indies,Auckland,11-Jan-14,T20I # 352
6893,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, JD Ryder",2009-2014,2009,2014,10,0,252,62,25.2,0,2,80 runs,199,v Zimbabwe,Harare,09-Aug-15,T20I # 450
6894,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, JD Ryder",2009-2014,2009,2014,10,0,252,62,25.2,0,2,75 runs,146,v Bangladesh,Kolkata,26-Mar-16,T20I # 550
6895,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, JD Ryder",2009-2014,2009,2014,10,0,252,62,25.2,0,2,59 runs,192,v Bangladesh,Pallekele,21-Sep-12,T20I # 267
6896,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, JD Ryder",2009-2014,2009,2014,10,0,252,62,25.2,0,2,55 runs,193,v England,Hamilton,12-Feb-13,T20I # 302
6897,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, LRPL Taylor",2013-2016,2013,2016,7,1,228,93,38,0,1,119 runs,244,v West Indies,Mount Maunganui,03-Jan-18,T20I # 638
6898,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, LRPL Taylor",2013-2016,2013,2016,7,1,228,93,38,0,1,95 runs,197,v Pakistan,Wellington,22-Jan-16,T20I # 483
6899,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, LRPL Taylor",2013-2016,2013,2016,7,1,228,93,38,0,1,83 runs,199,v Ireland,Nottingham,11-Jun-09,T20I # 102
6900,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, LRPL Taylor",2013-2016,2013,2016,7,1,228,93,38,0,1,81 runs,190,v West Indies,Auckland,11-Jan-14,T20I # 352
6901,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, LRPL Taylor",2013-2016,2013,2016,7,1,228,93,38,0,1,80 runs,199,v Zimbabwe,Harare,09-Aug-15,T20I # 450
6902,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, LRPL Taylor",2013-2016,2013,2016,7,1,228,93,38,0,1,75 runs,146,v Bangladesh,Kolkata,26-Mar-16,T20I # 550
6903,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, LRPL Taylor",2013-2016,2013,2016,7,1,228,93,38,0,1,59 runs,192,v Bangladesh,Pallekele,21-Sep-12,T20I # 267
6904,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"C Munro, LRPL Taylor",2013-2016,2013,2016,7,1,228,93,38,0,1,55 runs,193,v England,Hamilton,12-Feb-13,T20I # 302
6905,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"SB Styris, LRPL Taylor",2007-2010,2007,2010,11,1,223,62,22.3,0,1,119 runs,244,v West Indies,Mount Maunganui,03-Jan-18,T20I # 638
6906,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"SB Styris, LRPL Taylor",2007-2010,2007,2010,11,1,223,62,22.3,0,1,95 runs,197,v Pakistan,Wellington,22-Jan-16,T20I # 483
6907,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"SB Styris, LRPL Taylor",2007-2010,2007,2010,11,1,223,62,22.3,0,1,83 runs,199,v Ireland,Nottingham,11-Jun-09,T20I # 102
6908,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"SB Styris, LRPL Taylor",2007-2010,2007,2010,11,1,223,62,22.3,0,1,81 runs,190,v West Indies,Auckland,11-Jan-14,T20I # 352
6909,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"SB Styris, LRPL Taylor",2007-2010,2007,2010,11,1,223,62,22.3,0,1,80 runs,199,v Zimbabwe,Harare,09-Aug-15,T20I # 450
6910,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"SB Styris, LRPL Taylor",2007-2010,2007,2010,11,1,223,62,22.3,0,1,75 runs,146,v Bangladesh,Kolkata,26-Mar-16,T20I # 550
6911,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"SB Styris, LRPL Taylor",2007-2010,2007,2010,11,1,223,62,22.3,0,1,59 runs,192,v Bangladesh,Pallekele,21-Sep-12,T20I # 267
6912,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"SB Styris, LRPL Taylor",2007-2010,2007,2010,11,1,223,62,22.3,0,1,55 runs,193,v England,Hamilton,12-Feb-13,T20I # 302
6913,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"JDP Oram, LRPL Taylor",2007-2012,2007,2012,9,1,220,51,27.5,0,1,119 runs,244,v West Indies,Mount Maunganui,03-Jan-18,T20I # 638
6914,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"JDP Oram, LRPL Taylor",2007-2012,2007,2012,9,1,220,51,27.5,0,1,95 runs,197,v Pakistan,Wellington,22-Jan-16,T20I # 483
6915,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"JDP Oram, LRPL Taylor",2007-2012,2007,2012,9,1,220,51,27.5,0,1,83 runs,199,v Ireland,Nottingham,11-Jun-09,T20I # 102
6916,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"JDP Oram, LRPL Taylor",2007-2012,2007,2012,9,1,220,51,27.5,0,1,81 runs,190,v West Indies,Auckland,11-Jan-14,T20I # 352
6917,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"JDP Oram, LRPL Taylor",2007-2012,2007,2012,9,1,220,51,27.5,0,1,80 runs,199,v Zimbabwe,Harare,09-Aug-15,T20I # 450
6918,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"JDP Oram, LRPL Taylor",2007-2012,2007,2012,9,1,220,51,27.5,0,1,75 runs,146,v Bangladesh,Kolkata,26-Mar-16,T20I # 550
6919,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"JDP Oram, LRPL Taylor",2007-2012,2007,2012,9,1,220,51,27.5,0,1,59 runs,192,v Bangladesh,Pallekele,21-Sep-12,T20I # 267
6920,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"JDP Oram, LRPL Taylor",2007-2012,2007,2012,9,1,220,51,27.5,0,1,55 runs,193,v England,Hamilton,12-Feb-13,T20I # 302
6921,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, L Vincent",2007-2007,2007,2007,8,0,212,68,26.5,0,2,119 runs,244,v West Indies,Mount Maunganui,03-Jan-18,T20I # 638
6922,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, L Vincent",2007-2007,2007,2007,8,0,212,68,26.5,0,2,95 runs,197,v Pakistan,Wellington,22-Jan-16,T20I # 483
6923,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, L Vincent",2007-2007,2007,2007,8,0,212,68,26.5,0,2,83 runs,199,v Ireland,Nottingham,11-Jun-09,T20I # 102
6924,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, L Vincent",2007-2007,2007,2007,8,0,212,68,26.5,0,2,81 runs,190,v West Indies,Auckland,11-Jan-14,T20I # 352
6925,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, L Vincent",2007-2007,2007,2007,8,0,212,68,26.5,0,2,80 runs,199,v Zimbabwe,Harare,09-Aug-15,T20I # 450
6926,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, L Vincent",2007-2007,2007,2007,8,0,212,68,26.5,0,2,75 runs,146,v Bangladesh,Kolkata,26-Mar-16,T20I # 550
6927,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, L Vincent",2007-2007,2007,2007,8,0,212,68,26.5,0,2,59 runs,192,v Bangladesh,Pallekele,21-Sep-12,T20I # 267
6928,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"BB McCullum, L Vincent",2007-2007,2007,2007,8,0,212,68,26.5,0,2,55 runs,193,v England,Hamilton,12-Feb-13,T20I # 302
6929,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, LRPL Taylor",2009-2014,2009,2014,10,0,211,53,21.1,0,1,119 runs,244,v West Indies,Mount Maunganui,03-Jan-18,T20I # 638
6930,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, LRPL Taylor",2009-2014,2009,2014,10,0,211,53,21.1,0,1,95 runs,197,v Pakistan,Wellington,22-Jan-16,T20I # 483
6931,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, LRPL Taylor",2009-2014,2009,2014,10,0,211,53,21.1,0,1,83 runs,199,v Ireland,Nottingham,11-Jun-09,T20I # 102
6932,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, LRPL Taylor",2009-2014,2009,2014,10,0,211,53,21.1,0,1,81 runs,190,v West Indies,Auckland,11-Jan-14,T20I # 352
6933,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, LRPL Taylor",2009-2014,2009,2014,10,0,211,53,21.1,0,1,80 runs,199,v Zimbabwe,Harare,09-Aug-15,T20I # 450
6934,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, LRPL Taylor",2009-2014,2009,2014,10,0,211,53,21.1,0,1,75 runs,146,v Bangladesh,Kolkata,26-Mar-16,T20I # 550
6935,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, LRPL Taylor",2009-2014,2009,2014,10,0,211,53,21.1,0,1,59 runs,192,v Bangladesh,Pallekele,21-Sep-12,T20I # 267
6936,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"MJ Guptill, LRPL Taylor",2009-2014,2009,2014,10,0,211,53,21.1,0,1,55 runs,193,v England,Hamilton,12-Feb-13,T20I # 302
6937,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"CJ Anderson, KS Williamson",2016-2017,2016,2017,5,0,197,124,39.4,1,0,119 runs,244,v West Indies,Mount Maunganui,03-Jan-18,T20I # 638
6938,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"CJ Anderson, KS Williamson",2016-2017,2016,2017,5,0,197,124,39.4,1,0,95 runs,197,v Pakistan,Wellington,22-Jan-16,T20I # 483
6939,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"CJ Anderson, KS Williamson",2016-2017,2016,2017,5,0,197,124,39.4,1,0,83 runs,199,v Ireland,Nottingham,11-Jun-09,T20I # 102
6940,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"CJ Anderson, KS Williamson",2016-2017,2016,2017,5,0,197,124,39.4,1,0,81 runs,190,v West Indies,Auckland,11-Jan-14,T20I # 352
6941,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"CJ Anderson, KS Williamson",2016-2017,2016,2017,5,0,197,124,39.4,1,0,80 runs,199,v Zimbabwe,Harare,09-Aug-15,T20I # 450
6942,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"CJ Anderson, KS Williamson",2016-2017,2016,2017,5,0,197,124,39.4,1,0,75 runs,146,v Bangladesh,Kolkata,26-Mar-16,T20I # 550
6943,5,New Zealand,100,50,1925,120,43,5,1,2,1.162,22.88,7.94,99,214,60,22.61,7.86,100,214,70,2,16,"CJ Anderson, KS Williamson",2016-2017,2016,2017,5,0,197,124,39.4,1,0,59 runs,192,v Bangladesh,Pallekele,21-Sep-12,T20I # 267
