"Country_N","Country","Team_Matches_Played","Matches_Won","Points","Rating","Matches_Lost","Matches_Tied","Win_outcome","Avg_Runs_Per_Wicket_Batting","Avg_Runs_Per_Six_Balls_Batting","Highest_Team_Score_Batting","Avg_Runs_Per_Wicket_Bowling","Avg_Runs_Per_Six_Balls_Bowling","Number_Of_Team_Innings_Bowling","Highest_Team_Score_Bowling","Lowest_Completed_Score_Bowling","Partners","Partnership_Career_Span","Number_Of_Partnerships","Unbroken_Partnerships","Total_Partnership_Runs","Highest_Partnership","Avg_Partnership_Per_Dismissal","Century_Partnerships","Fifty_Runs_And_Over_Partnerships","Margin","Target","Opposition","Ground","Match_Date"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"M Mosehle, AL Phehlukwayo","2017-2017",1,0,54,"54","54",0,1,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"M Mosehle, AL Phehlukwayo","2017-2017",1,0,54,"54","54",0,1,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"M Mosehle, AL Phehlukwayo","2017-2017",1,0,54,"54","54",0,1,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"M Mosehle, AL Phehlukwayo","2017-2017",1,0,54,"54","54",0,1,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"M Mosehle, AL Phehlukwayo","2017-2017",1,0,54,"54","54",0,1,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"M Mosehle, AL Phehlukwayo","2017-2017",1,0,54,"54","54",0,1,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JH Kallis, RE Levi","2012-2012",3,0,51,"22","17",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JH Kallis, RE Levi","2012-2012",3,0,51,"22","17",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JH Kallis, RE Levi","2012-2012",3,0,51,"22","17",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JH Kallis, RE Levi","2012-2012",3,0,51,"22","17",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JH Kallis, RE Levi","2012-2012",3,0,51,"22","17",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JH Kallis, RE Levi","2012-2012",3,0,51,"22","17",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JH Kallis, RE Levi","2012-2012",3,0,51,"22","17",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, D Wiese","2016-2016",1,0,50,"50","50",0,1,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, D Wiese","2016-2016",1,0,50,"50","50",0,1,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, D Wiese","2016-2016",1,0,50,"50","50",0,1,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, D Wiese","2016-2016",1,0,50,"50","50",0,1,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, D Wiese","2016-2016",1,0,50,"50","50",0,1,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, D Wiese","2016-2016",1,0,50,"50","50",0,1,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, D Wiese","2016-2016",1,0,50,"50","50",0,1,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JP Duminy, JL Ontong","2012-2012",1,0,50,"50","50",0,1,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JP Duminy, JL Ontong","2012-2012",1,0,50,"50","50",0,1,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JP Duminy, JL Ontong","2012-2012",1,0,50,"50","50",0,1,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JP Duminy, JL Ontong","2012-2012",1,0,50,"50","50",0,1,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JP Duminy, JL Ontong","2012-2012",1,0,50,"50","50",0,1,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JP Duminy, JL Ontong","2012-2012",1,0,50,"50","50",0,1,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JP Duminy, JL Ontong","2012-2012",1,0,50,"50","50",0,1,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, JP Duminy","2014-2017",3,0,49,"25","16.33",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, JP Duminy","2014-2017",3,0,49,"25","16.33",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, JP Duminy","2014-2017",3,0,49,"25","16.33",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, JP Duminy","2014-2017",3,0,49,"25","16.33",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, JP Duminy","2014-2017",3,0,49,"25","16.33",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, JP Duminy","2014-2017",3,0,49,"25","16.33",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"Q de Kock, JP Duminy","2014-2017",3,0,49,"25","16.33",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JM Kemp, SM Pollock","2007-2007",2,1,48,"48*","48",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JM Kemp, SM Pollock","2007-2007",2,1,48,"48*","48",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JM Kemp, SM Pollock","2007-2007",2,1,48,"48*","48",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JM Kemp, SM Pollock","2007-2007",2,1,48,"48*","48",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JM Kemp, SM Pollock","2007-2007",2,1,48,"48*","48",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JM Kemp, SM Pollock","2007-2007",2,1,48,"48*","48",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JM Kemp, SM Pollock","2007-2007",2,1,48,"48*","48",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, JP Duminy","2009-2010",3,1,47,"23*","23.5",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, JP Duminy","2009-2010",3,1,47,"23*","23.5",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, JP Duminy","2009-2010",3,1,47,"23*","23.5",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, JP Duminy","2009-2010",3,1,47,"23*","23.5",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, JP Duminy","2009-2010",3,1,47,"23*","23.5",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, JP Duminy","2009-2010",3,1,47,"23*","23.5",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, JP Duminy","2009-2010",3,1,47,"23*","23.5",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"MN van Wyk, D Wiese","2015-2015",1,0,47,"47","47",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"MN van Wyk, D Wiese","2015-2015",1,0,47,"47","47",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"MN van Wyk, D Wiese","2015-2015",1,0,47,"47","47",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"MN van Wyk, D Wiese","2015-2015",1,0,47,"47","47",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"MN van Wyk, D Wiese","2015-2015",1,0,47,"47","47",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"MN van Wyk, D Wiese","2015-2015",1,0,47,"47","47",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"MN van Wyk, D Wiese","2015-2015",1,0,47,"47","47",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, MV Boucher","2009-2009",2,2,44,"27*","-",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, MV Boucher","2009-2009",2,2,44,"27*","-",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, MV Boucher","2009-2009",2,2,44,"27*","-",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, MV Boucher","2009-2009",2,2,44,"27*","-",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, MV Boucher","2009-2009",2,2,44,"27*","-",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, MV Boucher","2009-2009",2,2,44,"27*","-",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"J Botha, MV Boucher","2009-2009",2,2,44,"27*","-",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"LE Bosman, HH Gibbs","2008-2008",1,0,43,"43","43",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"LE Bosman, HH Gibbs","2008-2008",1,0,43,"43","43",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"LE Bosman, HH Gibbs","2008-2008",1,0,43,"43","43",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"LE Bosman, HH Gibbs","2008-2008",1,0,43,"43","43",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"LE Bosman, HH Gibbs","2008-2008",1,0,43,"43","43",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"LE Bosman, HH Gibbs","2008-2008",1,0,43,"43","43",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"LE Bosman, HH Gibbs","2008-2008",1,0,43,"43","43",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, GC Smith","2007-2007",1,0,43,"43","43",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, GC Smith","2007-2007",1,0,43,"43","43",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, GC Smith","2007-2007",1,0,43,"43","43",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, GC Smith","2007-2007",1,0,43,"43","43",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, GC Smith","2007-2007",1,0,43,"43","43",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, GC Smith","2007-2007",1,0,43,"43","43",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, GC Smith","2007-2007",1,0,43,"43","43",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, RE van der Merwe","2009-2010",3,1,43,"37","21.5",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, RE van der Merwe","2009-2010",3,1,43,"37","21.5",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, RE van der Merwe","2009-2010",3,1,43,"37","21.5",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, RE van der Merwe","2009-2010",3,1,43,"37","21.5",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, RE van der Merwe","2009-2010",3,1,43,"37","21.5",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, RE van der Merwe","2009-2010",3,1,43,"37","21.5",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, RE van der Merwe","2009-2010",3,1,43,"37","21.5",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, VD Philander","2007-2007",2,0,42,"39","21",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, VD Philander","2007-2007",2,0,42,"39","21",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, VD Philander","2007-2007",2,0,42,"39","21",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, VD Philander","2007-2007",2,0,42,"39","21",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, VD Philander","2007-2007",2,0,42,"39","21",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, VD Philander","2007-2007",2,0,42,"39","21",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"JA Morkel, VD Philander","2007-2007",2,0,42,"39","21",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"H Davids, Q de Kock","2012-2013",4,0,41,"24","10.25",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"H Davids, Q de Kock","2012-2013",4,0,41,"24","10.25",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"H Davids, Q de Kock","2012-2013",4,0,41,"24","10.25",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"H Davids, Q de Kock","2012-2013",4,0,41,"24","10.25",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"H Davids, Q de Kock","2012-2013",4,0,41,"24","10.25",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"H Davids, Q de Kock","2012-2013",4,0,41,"24","10.25",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"H Davids, Q de Kock","2012-2013",4,0,41,"24","10.25",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"CA Ingram, GC Smith","2010-2011",3,0,41,"23","13.66",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"CA Ingram, GC Smith","2010-2011",3,0,41,"23","13.66",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"CA Ingram, GC Smith","2010-2011",3,0,41,"23","13.66",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"CA Ingram, GC Smith","2010-2011",3,0,41,"23","13.66",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"CA Ingram, GC Smith","2010-2011",3,0,41,"23","13.66",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"CA Ingram, GC Smith","2010-2011",3,0,41,"23","13.66",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"CA Ingram, GC Smith","2010-2011",3,0,41,"23","13.66",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"AB de Villiers, JM Kemp","2006-2007",4,1,39,"23*","13",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"AB de Villiers, JM Kemp","2006-2007",4,1,39,"23*","13",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"AB de Villiers, JM Kemp","2006-2007",4,1,39,"23*","13",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"AB de Villiers, JM Kemp","2006-2007",4,1,39,"23*","13",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"AB de Villiers, JM Kemp","2006-2007",4,1,39,"23*","13",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"AB de Villiers, JM Kemp","2006-2007",4,1,39,"23*","13",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"AB de Villiers, JM Kemp","2006-2007",4,1,39,"23*","13",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"DA Miller, CH Morris","2016-2016",1,0,39,"39","39",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"DA Miller, CH Morris","2016-2016",1,0,39,"39","39",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"DA Miller, CH Morris","2016-2016",1,0,39,"39","39",0,0,"83 runs",225,"v Bangladesh","Potchefstroom","29-Oct-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"DA Miller, CH Morris","2016-2016",1,0,39,"39","39",0,0,"78 runs",186,"v New Zealand","Auckland","17-Feb-17"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"DA Miller, CH Morris","2016-2016",1,0,39,"39","39",0,0,"69 runs",196,"v West Indies","Durban","14-Jan-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"DA Miller, CH Morris","2016-2016",1,0,39,"39","39",0,0,"59 runs",140,"v Afghanistan","Bridgetown","05-May-10"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"DA Miller, CH Morris","2016-2016",1,0,39,"39","39",0,0,"52 runs",149,"v Bangladesh","Dhaka","05-Jul-15"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"HM Amla, JA Morkel","2012-2012",3,0,38,"19","12.66",0,0,"130 runs",212,"v Scotland","The Oval","07-Jun-09"
3,"South Africa",100,59,2238,112,40,0,1,27.32,8.1,241,21.12,7.76,100,236,80,"HM Amla, JA Morkel","2012-2012",3,0,38,"19","12.66",0,0,"84 runs",242,"v England","Centurion","15-Nov-09"
