Country,Team_Matches_Played,Matches_Won,Points,Rating
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
New Zealand,100,50,1925,120
