Country,Country_N,Team_Matches_Played,Points,Rating
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
New Zealand,5,100,1925,120
