,Country,Team_Matches_Played,Matches_Won,Matches_Lost,Matches_Tied,Matches_With_No_Result,Win/Loss_Ratio,Avg_Runs_Per_Wicket_Batting,Avg_Runs_Per_Six_Balls_Batting,Number_Of_Team_Innings_Batting,Highest_Team_Score_Batting,Lowest_Completed_Score_Batting,Avg_Runs_Per_Wicket_Bowling,Avg_Runs_Per_Six_Balls_Bowling,Number_Of_Team_Innings_Bowling,Highest_Team_Score_Bowling,Lowest_Completed_Score_Bowling,Pos,Matches,Points,Rating,Partners,Partnership_Career_Span,Partnership_Career_Start,Partnership_Career_End,Number_Of_Partnerships,Unbroken_Partnerships,Total_Partnership_Runs,Highest_Partnership,Avg_Partnership_Per_Dismissal,Century_Partnerships,Fifty_Runs_And_Over_Partnerships,Margin,Target,Opposition,Ground,Match_Date,Scorecard
9894,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KM Jadhav, RV Uthappa",2015-2015,2015.0,2015.0,2,0,27,23,13.50,0,0,69 runs,197,v Sri Lanka,Ranchi,12-Feb-16,T20I # 497
9895,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KM Jadhav, RV Uthappa",2015-2015,2015.0,2015.0,2,0,27,23,13.50,0,0,54 runs,179,v Zimbabwe,Harare,17-Jul-15,T20I # 440
9896,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KM Jadhav, RV Uthappa",2015-2015,2015.0,2015.0,2,0,27,23,13.50,0,0,53 runs,203,v New Zealand,Delhi,01-Nov-17,T20I # 630
9897,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"G Gambhir, YK Pathan",2007-2007,2007.0,2007.0,1,0,25,25,25.00,0,0,93 runs,181,v Sri Lanka,Cuttack,20-Dec-17,T20I # 633
9898,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"G Gambhir, YK Pathan",2007-2007,2007.0,2007.0,1,0,25,25,25.00,0,0,90 runs,171,v England,Colombo (RPS),23-Sep-12,T20I # 272
9899,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"G Gambhir, YK Pathan",2007-2007,2007.0,2007.0,1,0,25,25,25.00,0,0,88 runs,261,v Sri Lanka,Indore,22-Dec-17,T20I # 634
9900,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"G Gambhir, YK Pathan",2007-2007,2007.0,2007.0,1,0,25,25,25.00,0,0,75 runs,203,v England,Bengaluru,01-Feb-17,T20I # 594
9901,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"G Gambhir, YK Pathan",2007-2007,2007.0,2007.0,1,0,25,25,25.00,0,0,73 runs,160,v Australia,Dhaka,30-Mar-14,T20I # 393
9902,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"G Gambhir, YK Pathan",2007-2007,2007.0,2007.0,1,0,25,25,25.00,0,0,69 runs,197,v Sri Lanka,Ranchi,12-Feb-16,T20I # 497
9903,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"G Gambhir, YK Pathan",2007-2007,2007.0,2007.0,1,0,25,25,25.00,0,0,54 runs,179,v Zimbabwe,Harare,17-Jul-15,T20I # 440
9904,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"G Gambhir, YK Pathan",2007-2007,2007.0,2007.0,1,0,25,25,25.00,0,0,53 runs,203,v New Zealand,Delhi,01-Nov-17,T20I # 630
9905,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"Harbhajan Singh, YK Pathan",2011-2011,2011.0,2011.0,1,1,25,25*,-,0,0,93 runs,181,v Sri Lanka,Cuttack,20-Dec-17,T20I # 633
9906,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"Harbhajan Singh, YK Pathan",2011-2011,2011.0,2011.0,1,1,25,25*,-,0,0,90 runs,171,v England,Colombo (RPS),23-Sep-12,T20I # 272
9907,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"Harbhajan Singh, YK Pathan",2011-2011,2011.0,2011.0,1,1,25,25*,-,0,0,88 runs,261,v Sri Lanka,Indore,22-Dec-17,T20I # 634
9908,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"Harbhajan Singh, YK Pathan",2011-2011,2011.0,2011.0,1,1,25,25*,-,0,0,75 runs,203,v England,Bengaluru,01-Feb-17,T20I # 594
9909,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"Harbhajan Singh, YK Pathan",2011-2011,2011.0,2011.0,1,1,25,25*,-,0,0,73 runs,160,v Australia,Dhaka,30-Mar-14,T20I # 393
9910,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"Harbhajan Singh, YK Pathan",2011-2011,2011.0,2011.0,1,1,25,25*,-,0,0,69 runs,197,v Sri Lanka,Ranchi,12-Feb-16,T20I # 497
9911,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"Harbhajan Singh, YK Pathan",2011-2011,2011.0,2011.0,1,1,25,25*,-,0,0,54 runs,179,v Zimbabwe,Harare,17-Jul-15,T20I # 440
9912,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"Harbhajan Singh, YK Pathan",2011-2011,2011.0,2011.0,1,1,25,25*,-,0,0,53 runs,203,v New Zealand,Delhi,01-Nov-17,T20I # 630
9913,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, RV Uthappa",2007-2008,2007.0,2008.0,2,0,25,17,12.50,0,0,93 runs,181,v Sri Lanka,Cuttack,20-Dec-17,T20I # 633
9914,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, RV Uthappa",2007-2008,2007.0,2008.0,2,0,25,17,12.50,0,0,90 runs,171,v England,Colombo (RPS),23-Sep-12,T20I # 272
9915,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, RV Uthappa",2007-2008,2007.0,2008.0,2,0,25,17,12.50,0,0,88 runs,261,v Sri Lanka,Indore,22-Dec-17,T20I # 634
9916,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, RV Uthappa",2007-2008,2007.0,2008.0,2,0,25,17,12.50,0,0,75 runs,203,v England,Bengaluru,01-Feb-17,T20I # 594
9917,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, RV Uthappa",2007-2008,2007.0,2008.0,2,0,25,17,12.50,0,0,73 runs,160,v Australia,Dhaka,30-Mar-14,T20I # 393
9918,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, RV Uthappa",2007-2008,2007.0,2008.0,2,0,25,17,12.50,0,0,69 runs,197,v Sri Lanka,Ranchi,12-Feb-16,T20I # 497
9919,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, RV Uthappa",2007-2008,2007.0,2008.0,2,0,25,17,12.50,0,0,54 runs,179,v Zimbabwe,Harare,17-Jul-15,T20I # 440
9920,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, RV Uthappa",2007-2008,2007.0,2008.0,2,0,25,17,12.50,0,0,53 runs,203,v New Zealand,Delhi,01-Nov-17,T20I # 630
9921,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, B Kumar",2017-2017,2017.0,2017.0,1,0,24,24,24.00,0,0,93 runs,181,v Sri Lanka,Cuttack,20-Dec-17,T20I # 633
9922,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, B Kumar",2017-2017,2017.0,2017.0,1,0,24,24,24.00,0,0,90 runs,171,v England,Colombo (RPS),23-Sep-12,T20I # 272
9923,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, B Kumar",2017-2017,2017.0,2017.0,1,0,24,24,24.00,0,0,88 runs,261,v Sri Lanka,Indore,22-Dec-17,T20I # 634
9924,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, B Kumar",2017-2017,2017.0,2017.0,1,0,24,24,24.00,0,0,75 runs,203,v England,Bengaluru,01-Feb-17,T20I # 594
9925,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, B Kumar",2017-2017,2017.0,2017.0,1,0,24,24,24.00,0,0,73 runs,160,v Australia,Dhaka,30-Mar-14,T20I # 393
9926,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, B Kumar",2017-2017,2017.0,2017.0,1,0,24,24,24.00,0,0,69 runs,197,v Sri Lanka,Ranchi,12-Feb-16,T20I # 497
9927,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, B Kumar",2017-2017,2017.0,2017.0,1,0,24,24,24.00,0,0,54 runs,179,v Zimbabwe,Harare,17-Jul-15,T20I # 440
9928,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, B Kumar",2017-2017,2017.0,2017.0,1,0,24,24,24.00,0,0,53 runs,203,v New Zealand,Delhi,01-Nov-17,T20I # 630
9929,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, AT Rayudu",2014-2015,2014.0,2015.0,2,1,24,24*,24.00,0,0,93 runs,181,v Sri Lanka,Cuttack,20-Dec-17,T20I # 633
9930,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, AT Rayudu",2014-2015,2014.0,2015.0,2,1,24,24*,24.00,0,0,90 runs,171,v England,Colombo (RPS),23-Sep-12,T20I # 272
9931,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, AT Rayudu",2014-2015,2014.0,2015.0,2,1,24,24*,24.00,0,0,88 runs,261,v Sri Lanka,Indore,22-Dec-17,T20I # 634
9932,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, AT Rayudu",2014-2015,2014.0,2015.0,2,1,24,24*,24.00,0,0,75 runs,203,v England,Bengaluru,01-Feb-17,T20I # 594
9933,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, AT Rayudu",2014-2015,2014.0,2015.0,2,1,24,24*,24.00,0,0,73 runs,160,v Australia,Dhaka,30-Mar-14,T20I # 393
9934,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, AT Rayudu",2014-2015,2014.0,2015.0,2,1,24,24*,24.00,0,0,69 runs,197,v Sri Lanka,Ranchi,12-Feb-16,T20I # 497
9935,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, AT Rayudu",2014-2015,2014.0,2015.0,2,1,24,24*,24.00,0,0,54 runs,179,v Zimbabwe,Harare,17-Jul-15,T20I # 440
9936,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, AT Rayudu",2014-2015,2014.0,2015.0,2,1,24,24*,24.00,0,0,53 runs,203,v New Zealand,Delhi,01-Nov-17,T20I # 630
9937,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, RR Pant",2017-2017,2017.0,2017.0,2,0,19,14,9.50,0,0,93 runs,181,v Sri Lanka,Cuttack,20-Dec-17,T20I # 633
9938,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, RR Pant",2017-2017,2017.0,2017.0,2,0,19,14,9.50,0,0,90 runs,171,v England,Colombo (RPS),23-Sep-12,T20I # 272
9939,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, RR Pant",2017-2017,2017.0,2017.0,2,0,19,14,9.50,0,0,88 runs,261,v Sri Lanka,Indore,22-Dec-17,T20I # 634
9940,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, RR Pant",2017-2017,2017.0,2017.0,2,0,19,14,9.50,0,0,75 runs,203,v England,Bengaluru,01-Feb-17,T20I # 594
9941,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, RR Pant",2017-2017,2017.0,2017.0,2,0,19,14,9.50,0,0,73 runs,160,v Australia,Dhaka,30-Mar-14,T20I # 393
9942,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, RR Pant",2017-2017,2017.0,2017.0,2,0,19,14,9.50,0,0,69 runs,197,v Sri Lanka,Ranchi,12-Feb-16,T20I # 497
9943,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, RR Pant",2017-2017,2017.0,2017.0,2,0,19,14,9.50,0,0,54 runs,179,v Zimbabwe,Harare,17-Jul-15,T20I # 440
9944,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"MS Dhoni, RR Pant",2017-2017,2017.0,2017.0,2,0,19,14,9.50,0,0,53 runs,203,v New Zealand,Delhi,01-Nov-17,T20I # 630
9945,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"IK Pathan, SK Raina",2009-2009,2009.0,2009.0,1,0,19,19,19.00,0,0,93 runs,181,v Sri Lanka,Cuttack,20-Dec-17,T20I # 633
9946,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"IK Pathan, SK Raina",2009-2009,2009.0,2009.0,1,0,19,19,19.00,0,0,90 runs,171,v England,Colombo (RPS),23-Sep-12,T20I # 272
9947,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"IK Pathan, SK Raina",2009-2009,2009.0,2009.0,1,0,19,19,19.00,0,0,88 runs,261,v Sri Lanka,Indore,22-Dec-17,T20I # 634
9948,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"IK Pathan, SK Raina",2009-2009,2009.0,2009.0,1,0,19,19,19.00,0,0,75 runs,203,v England,Bengaluru,01-Feb-17,T20I # 594
9949,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"IK Pathan, SK Raina",2009-2009,2009.0,2009.0,1,0,19,19,19.00,0,0,73 runs,160,v Australia,Dhaka,30-Mar-14,T20I # 393
9950,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"IK Pathan, SK Raina",2009-2009,2009.0,2009.0,1,0,19,19,19.00,0,0,69 runs,197,v Sri Lanka,Ranchi,12-Feb-16,T20I # 497
9951,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"IK Pathan, SK Raina",2009-2009,2009.0,2009.0,1,0,19,19,19.00,0,0,54 runs,179,v Zimbabwe,Harare,17-Jul-15,T20I # 440
9952,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"IK Pathan, SK Raina",2009-2009,2009.0,2009.0,1,0,19,19,19.00,0,0,53 runs,203,v New Zealand,Delhi,01-Nov-17,T20I # 630
9953,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"AM Rahane, RV Uthappa",2011-2015,2011.0,2015.0,2,0,19,18,9.50,0,0,93 runs,181,v Sri Lanka,Cuttack,20-Dec-17,T20I # 633
9954,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"AM Rahane, RV Uthappa",2011-2015,2011.0,2015.0,2,0,19,18,9.50,0,0,90 runs,171,v England,Colombo (RPS),23-Sep-12,T20I # 272
9955,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"AM Rahane, RV Uthappa",2011-2015,2011.0,2015.0,2,0,19,18,9.50,0,0,88 runs,261,v Sri Lanka,Indore,22-Dec-17,T20I # 634
9956,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"AM Rahane, RV Uthappa",2011-2015,2011.0,2015.0,2,0,19,18,9.50,0,0,75 runs,203,v England,Bengaluru,01-Feb-17,T20I # 594
9957,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"AM Rahane, RV Uthappa",2011-2015,2011.0,2015.0,2,0,19,18,9.50,0,0,73 runs,160,v Australia,Dhaka,30-Mar-14,T20I # 393
9958,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"AM Rahane, RV Uthappa",2011-2015,2011.0,2015.0,2,0,19,18,9.50,0,0,69 runs,197,v Sri Lanka,Ranchi,12-Feb-16,T20I # 497
9959,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"AM Rahane, RV Uthappa",2011-2015,2011.0,2015.0,2,0,19,18,9.50,0,0,54 runs,179,v Zimbabwe,Harare,17-Jul-15,T20I # 440
9960,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"AM Rahane, RV Uthappa",2011-2015,2011.0,2015.0,2,0,19,18,9.50,0,0,53 runs,203,v New Zealand,Delhi,01-Nov-17,T20I # 630
9961,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"SS Iyer, MK Pandey",2017-2017,2017.0,2017.0,1,0,18,18,18.00,0,0,93 runs,181,v Sri Lanka,Cuttack,20-Dec-17,T20I # 633
9962,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"SS Iyer, MK Pandey",2017-2017,2017.0,2017.0,1,0,18,18,18.00,0,0,90 runs,171,v England,Colombo (RPS),23-Sep-12,T20I # 272
9963,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"SS Iyer, MK Pandey",2017-2017,2017.0,2017.0,1,0,18,18,18.00,0,0,88 runs,261,v Sri Lanka,Indore,22-Dec-17,T20I # 634
9964,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"SS Iyer, MK Pandey",2017-2017,2017.0,2017.0,1,0,18,18,18.00,0,0,75 runs,203,v England,Bengaluru,01-Feb-17,T20I # 594
9965,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"SS Iyer, MK Pandey",2017-2017,2017.0,2017.0,1,0,18,18,18.00,0,0,73 runs,160,v Australia,Dhaka,30-Mar-14,T20I # 393
9966,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"SS Iyer, MK Pandey",2017-2017,2017.0,2017.0,1,0,18,18,18.00,0,0,69 runs,197,v Sri Lanka,Ranchi,12-Feb-16,T20I # 497
9967,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"SS Iyer, MK Pandey",2017-2017,2017.0,2017.0,1,0,18,18,18.00,0,0,54 runs,179,v Zimbabwe,Harare,17-Jul-15,T20I # 440
9968,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"SS Iyer, MK Pandey",2017-2017,2017.0,2017.0,1,0,18,18,18.00,0,0,53 runs,203,v New Zealand,Delhi,01-Nov-17,T20I # 630
9969,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, IK Pathan",2007-2007,2007.0,2007.0,1,0,18,18,18.00,0,0,93 runs,181,v Sri Lanka,Cuttack,20-Dec-17,T20I # 633
9970,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, IK Pathan",2007-2007,2007.0,2007.0,1,0,18,18,18.00,0,0,90 runs,171,v England,Colombo (RPS),23-Sep-12,T20I # 272
9971,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, IK Pathan",2007-2007,2007.0,2007.0,1,0,18,18,18.00,0,0,88 runs,261,v Sri Lanka,Indore,22-Dec-17,T20I # 634
9972,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, IK Pathan",2007-2007,2007.0,2007.0,1,0,18,18,18.00,0,0,75 runs,203,v England,Bengaluru,01-Feb-17,T20I # 594
9973,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, IK Pathan",2007-2007,2007.0,2007.0,1,0,18,18,18.00,0,0,73 runs,160,v Australia,Dhaka,30-Mar-14,T20I # 393
9974,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, IK Pathan",2007-2007,2007.0,2007.0,1,0,18,18,18.00,0,0,69 runs,197,v Sri Lanka,Ranchi,12-Feb-16,T20I # 497
9975,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, IK Pathan",2007-2007,2007.0,2007.0,1,0,18,18,18.00,0,0,54 runs,179,v Zimbabwe,Harare,17-Jul-15,T20I # 440
9976,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"KD Karthik, IK Pathan",2007-2007,2007.0,2007.0,1,0,18,18,18.00,0,0,53 runs,203,v New Zealand,Delhi,01-Nov-17,T20I # 630
9977,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"V Kohli, M Vijay",2011-2011,2011.0,2011.0,1,0,18,18,18.00,0,0,93 runs,181,v Sri Lanka,Cuttack,20-Dec-17,T20I # 633
9978,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"V Kohli, M Vijay",2011-2011,2011.0,2011.0,1,0,18,18,18.00,0,0,90 runs,171,v England,Colombo (RPS),23-Sep-12,T20I # 272
9979,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"V Kohli, M Vijay",2011-2011,2011.0,2011.0,1,0,18,18,18.00,0,0,88 runs,261,v Sri Lanka,Indore,22-Dec-17,T20I # 634
9980,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"V Kohli, M Vijay",2011-2011,2011.0,2011.0,1,0,18,18,18.00,0,0,75 runs,203,v England,Bengaluru,01-Feb-17,T20I # 594
9981,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"V Kohli, M Vijay",2011-2011,2011.0,2011.0,1,0,18,18,18.00,0,0,73 runs,160,v Australia,Dhaka,30-Mar-14,T20I # 393
9982,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"V Kohli, M Vijay",2011-2011,2011.0,2011.0,1,0,18,18,18.00,0,0,69 runs,197,v Sri Lanka,Ranchi,12-Feb-16,T20I # 497
9983,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"V Kohli, M Vijay",2011-2011,2011.0,2011.0,1,0,18,18,18.00,0,0,54 runs,179,v Zimbabwe,Harare,17-Jul-15,T20I # 440
9984,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"V Kohli, M Vijay",2011-2011,2011.0,2011.0,1,0,18,18,18.00,0,0,53 runs,203,v New Zealand,Delhi,01-Nov-17,T20I # 630
9985,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"V Sehwag, SR Tendulkar",2006-2006,2006.0,2006.0,1,0,17,17,17.00,0,0,93 runs,181,v Sri Lanka,Cuttack,20-Dec-17,T20I # 633
9986,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"V Sehwag, SR Tendulkar",2006-2006,2006.0,2006.0,1,0,17,17,17.00,0,0,90 runs,171,v England,Colombo (RPS),23-Sep-12,T20I # 272
9987,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"V Sehwag, SR Tendulkar",2006-2006,2006.0,2006.0,1,0,17,17,17.00,0,0,88 runs,261,v Sri Lanka,Indore,22-Dec-17,T20I # 634
9988,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"V Sehwag, SR Tendulkar",2006-2006,2006.0,2006.0,1,0,17,17,17.00,0,0,75 runs,203,v England,Bengaluru,01-Feb-17,T20I # 594
9989,India,88,52,33,1,2,1.575,28.32,8.05,87,244,74,22.71,7.66,87,245,80,5,25,"2,965",119,"V Sehwag, SR Tendulkar",2006-2006,2006.0,2006.0,1,0,17,17,17.00,0,0,73 runs,160,v Australia,Dhaka,30-Mar-14,T20I # 393
